id,KG name,Sparql endpoint,SPARQL endpoint URL,License machine redeable (metadata),Description,Dataset URL,Author (metadata),Sources,F1-M Unique and persistent ID,F1-D URIs dereferenceability,F2a-M - Metadata availability via standard primary sources,F2b-M Metadata availability for all the attributes covered in the FAIR score computation,F3-M Data referrable via a DOI,F4-M Metadata registered in a searchable engine,F score,A1-D Working access point(s),A1-M Metadata availability via working primary sources,A1.2 Authentication & HTTPS support,A2-M Registered in search engines,A score,R1.1 Machine- or human-readable license retrievable via any primary source,R1.2 Publisher information such as authors-contributors-publishers and sources,R1.3-D Data organized in a standardized way,R1.3-M Metadata are described with VoID/DCAT predicates,R score,I1-D Standard & open representation format,I1-M Metadata are described with VoID/DCAT predicates,I2 Use of FAIR vocabularies,I3-D Degree of connection,I score,FAIR score
parole-simple-lexinfo-ontology-lexicons,Parole/Simple 'lexinfo' Ontology & lexicons,-,,http://www.opendefinition.org/licenses/cc-by,"The Parole/Simple 'lemon' Ontology is the OWL version of the Parole/Simple model (defined during the PAROLE LE2-4017 and SIMPLE LE4-8346 projects) once mapped to the lemon model.

The goal of SIMPLE project was to add semantic information, selected for its relevance for LE applications, to the set of harmonised multifunctional lexica built for 12 European languages by the PAROLE consortium. PAROLE +SIMPLE lexicons 
contain morphological, syntactic and semantic information, organised according to a common model and to common linguistic specifications. 

The original Parole/Simple model expressed in the parole DTD has been mapped into the lemon model (http://lemon-model.net/lemon#). 
Thus the resulting Parole/Simple Ontology imports the Lexinfo+lemon Ontology and adds 'parole elements' (classes and/or properties)
whenever these cannot be mapped to any 'lexinfo element'. 

The Spanish lexicon includes 7572 entries fully annotated with syntactic and semantic information.

The Catalan lexicon includes 20545 entries annotated with syntactic information half of which are also annotated with semantic information. The latest version of the Catalan lexicon includes links to the Catalan EuroWordNet lemon lexicon (http://lod.iula.upf.edu/resources/WordNetLemonCAT).

These resources were developed with the support of METANET4U: Enhancing the European Linguistic Infrastructure, (2011-2013), funded by UNER - Competitiveness and Innovation Framework Program, (CIP-PSP-270893).

Sources can be found at https://github.com/martavillegas/ParoleSimpleLemon",http://gilmere.upf.edu/corpus_data/ParoleSimpleOntology/ParoleOntology.html,FALSE,Web:http://gilmere.upf.edu/corpus_data/ParoleSimpleOntology/ParoleOntology.html Name:Marta Villegas Email:marta.villegas@upf.edu,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-slovenian,Universal Dependencies Treebank Slovenian,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Slovenian treebank.",https://github.com/UniversalDependencies/UD_Slovenian,FALSE,"Web:https://github.com/UniversalDependencies/UD_Slovenian Name:Dobrovoljc, Kaja; Erjavec, Tomaž; Krek, Simon Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
chat-game-corpus,Chat Game corpus,-,,http://www.opendefinition.org/licenses/odc-by,A corpus resulting from an object arrangement game using a computer-mediated setting.,absent,FALSE,"Web:absent Name:SFB 673, Project B6 Email:pmenke@TechFak.Uni-Bielefeld.DE",1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
apertium-rdf-es-gl,Apertium RDF ES-GL,-,,FALSE,RDF version of the Apertium bilingual dictionary ES-GL. The original dataset (in LMF) comes from http://hdl.handle.net/10230/17121 . The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,"Web:absent Name:Universitat Pompeu Fabra. Institut Universitari de Lingüística Aplicada (IULA); Universidade de Vigo. Seminario de Lingüística Informática; Prompsit Language Engineering, S.L ; Universitat Politècnica de Catalunya. TALP Research Center	; Universitat d'Alacant. Grup Transducens Email:",1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
universal-dependencies-treebank-ancient-greek-proiel,Universal Dependencies Treebank Ancient_Greek-PROIEL,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Ancient_Greek-PROIEL treebank.",https://github.com/UniversalDependencies/UD_Ancient_Greek-PROIEL,FALSE,"Web:https://github.com/UniversalDependencies/UD_Ancient_Greek-PROIEL Name:Haug, Dag Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
CLaSSES,Corpus for Latin Sociolinguistic Studies on Epigraphic textS (CLaSSES) in LiLa,-,https://lila-erc.eu/sparql/lila_knowledge_base/sparql,http://www.opendefinition.org/licenses/cc-by-sa,"The CLaSSES corpus linked to the LiLa Knowledge Base is a digital resource which gathers non-literary Latin texts (inscriptions, writing tablets, letters) of different periods and provinces of the Roman Empire. Each text is tagged with linguistic and extra-linguistic information that allows to analyze the spelling variations in Latin non-literary sources in the light of the sociolinguistic context of the Roman world.",http://lila-erc.eu/data/corpora/CLaSSES/id/corpus,"Name: absent, email: giovannimoretti@gmail.com",Web:http://lila-erc.eu/data/corpora/CLaSSES/id/corpus Name:Marco Passarotti Email:marco.passarotti@unicatt.it,1,0,1,0.89,1,1,0.82,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.82
universal-dependencies-treebank-slovenian-sst,Universal Dependencies Treebank Slovenian-SST,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Slovenian-SST treebank.",https://github.com/UniversalDependencies/UD_Slovenian-SST,FALSE,"Web:https://github.com/UniversalDependencies/UD_Slovenian-SST Name:Dobrovoljc, Kaja; Nivre, Joakim Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
omwn-isl,IceWordNet WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by/3.0/,"The IceWordNet wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
universal-dependencies-treebank-latin-ittb,Universal Dependencies Treebank Latin-ITTB,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Latin-ITTB treebank.",https://github.com/UniversalDependencies/UD_Latin-ITTB,FALSE,"Web:https://github.com/UniversalDependencies/UD_Latin-ITTB Name:Passarotti, Marco; Zeman, Daniel; Gonzáles Saavedra, Berta Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
universal-dependencies-treebank-japanese-ktc,Universal Dependencies Treebank Japanese-KTC,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Japanese-KTC treebank.",https://github.com/UniversalDependencies/UD_Japanese-KTC,FALSE,"Web:https://github.com/UniversalDependencies/UD_Japanese-KTC Name:Asahara, Masayuki; Kanayama, Hiroshi; Matsumoto, Yuji; Miyao, Yusuke; Mori, Shunsuke; Tanaka, Takaaki; Uematsu, Sumire Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
universal-dependencies-treebank-chinese,Universal Dependencies Treebank Chinese,-,,http://creativecommons.org/licenses/by-nc/2.0/,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Chinese treebank.",https://github.com/UniversalDependencies/UD_Chinese,FALSE,"Web:https://github.com/UniversalDependencies/UD_Chinese Name:Shen, Mo; McDonald, Ryan Email:",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
apertium-rdf-pt-ca,Apertium RDF PT-CA,-,,FALSE,RDF version of the Apertium bilingual dictionary PT-CA. The original dataset (in LMF) comes from http://hdl.handle.net/10230/17120 . The RDF version of the lexica is modelled using lemon (http://lemon-model.net/) and the translation module (http://purl.org/net/translation). More about the Apertium RDF dictionaries at http://linguistic.linkeddata.es/apertium/,absent,FALSE,Web:absent Name:Carmen Armentano Oller ; Universitat d'Alacant. Grup Transducens ; Universitat Politècnica de Catalunya	 ; Universitat Pompeu Fabra. Institut Universitari de Lingüística Aplicada (IULA) Email:,1,0,1,0.67,1,1,0.78,1,1,0,1,0.75,0,1,1,1,0.75,1,1,0,1,0.75,3.03
associations,associations,-,,http://www.opendefinition.org/licenses/cc-by-sa,"A collection of associations and mapping to DBpedia entities. Currently consisting of 780000 human associations from the Edinburgh Associative Thesaurus (as RDF) and a verified mapping of 790 strong distinct associations (corresponding to ~25000 human associations) to DBpedia entities.

See https://w3id.org/associations for more information.",https://w3id.org/associations,FALSE,Web:https://w3id.org/associations Name:Jörn Hees Email:associations+spamprotect+remove+if+human@joernhees.de,1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,1,1,1,1,1,0,1,0.75,3.3
omwn-swe,Swedish WordNet (as part of Open Multilingual WordNet),-,http://omwn.linguistic-lod.org/sparql/,https://creativecommons.org/licenses/by/3.0/,"The Swedish wordnet as published as part of the Open Multilingual WordNet. The goal of Open Multilingual WordNet is to make it easy to use wordnets in multiple languages. The individual wordnets have been made by many different projects and vary greatly in size and accuracy. We have (i) extracted and normalized the data, (ii) linked it to Princeton WordNet 3.0 and (iii) put it in one place. The Open Multilingual Wordnet and its components are open: they can be freely used, modified, and shared by anyone for any purpose.",http://compling.hss.ntu.edu.sg/omw/,"Name: absent, email: john.mccrae@insight-centre.org",Web:http://compling.hss.ntu.edu.sg/omw/ Name:Francis Bond Email:bond@ieee.org,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
mexico,MExiCo,-,,http://www.opendefinition.org/licenses/cc-by-sa,"MExiCo (short for ""Multimodal Experiment Corpora"") is a data model for data collections containing multimodal linguistic and interaction annotations.",absent,FALSE,Web:absent Name:Peter Menke Email:pmenke@TechFak.Uni-Bielefeld.DE,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
universal-dependencies-treebank-danish,Universal Dependencies Treebank Danish,-,,http://www.opendefinition.org/licenses/cc-by-sa,"Universal Dependencies is a project that seeks to develop cross-linguistically consistent treebank annotation for many languages, with the goal of facilitating multilingual parser development, cross-lingual learning, and parsing research from a language typology perspective. The annotation scheme is based on (universal) Stanford dependencies (de Marneffe et al., 2006, 2008, 2014), Google universal part-of-speech tags (Petrov et al., 2012), and the Interset interlingua for morphosyntactic tagsets (Zeman, 2008).

This dataset refers to UD's Danish treebank.",https://github.com/UniversalDependencies/UD_Danish,FALSE,"Web:https://github.com/UniversalDependencies/UD_Danish Name:Johannsen, Anders; Martínez Alonso, Héctor; Plank, Barbara Email:zeman@ufal.mff.cuni.cz",1,0,1,0.78,1,1,0.8,1,1,0,1,0.75,1,1,0,1,0.75,0,1,0,1,0.5,2.8
germlex,Linked Old Germanic Dictionaries,-,,http://www.opendefinition.org/licenses/cc-by,"Lexical resources (word lists, etymological dictionaries) for Germanic languages in different historical stages:

pre 1100 (incl. Gothic, Old High German, Old English), 
1100-1600 (incl. Middle English, Middle Dutch, Early Modern High German), post 1600 (Modern English, Modern High German).

Includes links to Wiktionary and lexvo.

We are currently negotiating with the original author to publish our RDF version of the Old Germanic Etymological Dictionaries from http://www.koeblergerhard.de/wikiling/.

The full data set comprises the following components:

a) RDF version of Gerhard Köbler's Old Germanic dictionaries, incl. links to lemonUby (Wiktionary) and lexvo [not included yet]

b) bilingual word lists generated from historical Germanic bible translations using the GIZA++ translation tables, 349021 triples, incl. links to lemonUby (Wiktionary, 773) and lexvo (34824)

c) bilingual word lists generated from historical Germanic bible translations using diagnostic context pairs (i.e., verses overlapping in exactly one word), inkl. links to lexvo",absent,FALSE,Web:absent Name:Christian Chiarcos Email:christian.chiarcos@web.de,1,0,1,0.67,1,1,0.78,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.53
LARK,Lark,-,http://ws.nju.edu.cn/lark/sparql,http://www.opendefinition.org/licenses/cc-by,"Lark is a Lexicon for Adjective Representations over Knowledge bases. It specifies how to transform adjectives in natural language questions to SPARQL query patterns over knowledge bases (currently we focus on DBpedia-202105). For example, the adjective “Chinese” in “Chinese artists” is represented as “?x dbo:nationality dbr:China”, taking the meaning that a Chinese artist should have a fact about his/her nationality with value dbr:China. The adjective “tall” in “tall people” is represented as “?x dbo:height ?y . filter (?y>V)”, taking the meaning that a tall person should have a large value of dbo:height. 
Currently, Lark contains about 22.4K SPARQL query patterns for 2.7K adjectives over DBpedia, in Ontolex-lemon (https://www.w3.org/2016/05/ontolex/) format. All representations have been manually checked before publication. Besides, an online interface for searching adjective representations in Lark is available at http://ws.nju.edu.cn/lark/interface/ . We will enlarge Lark and consider other knowledge bases such as Freebase and Wikidata in future work.",http://ws.nju.edu.cn/adj2sp/,"Name: absent, email: yuxin.wis@gmail.com",Web:http://ws.nju.edu.cn/adj2sp/ Name:Jiwei Ding Email:jwdingnju@outlook.com,1,0,1,0.78,1,1,0.8,0,1,0,1,0.5,1,1,0,1,0.75,0,1,0,1,0.5,2.55
